Id,Victimas,Hora,Lugar,Calle,Longitud,Latitud,Acusado,Año,Mes,Dia,Rol,Victima,Sexo,Edad,Barrio,nombre_comuna,url_imagen
2016-0095,1,6,AVENIDA,MERCEDES,-58.51713095,-34.59546519,AUTO,2016,7,23,CONDUCTOR,MOTO,MASCULINO,29,Villa Devoto,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2016-0096,1,7,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,-58.47433193007387,-34.66684950051973,CARGAS,2016,7,25,CONDUCTOR,MOTO,MASCULINO,42,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2016-0097,1,18,CALLE,SOLIS,-58.39038605,-34.61562810,AUTO,2016,7,26,PEATON,PEATON,MASCULINO,80,Monserrat,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2016-0098,1,16,AVENIDA,SAN JUAN AV.,-58.40042405,-34.62356174,CARGAS,2016,7,27,CONDUCTOR,MOTO,FEMENINO,43,San Cristóbal,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2016-0100,1,23,GRAL PAZ,"PAZ, GRAL. AV.",-58.49491054,-34.54795581,OBJETO FIJO,2016,8,3,CONDUCTOR,MOTO,MASCULINO,57,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2016-0101,1,19,GRAL PAZ,"PAZ, GRAL. AV.",-58.52932872,-34.65014993,AUTO,2016,8,7,CONDUCTOR,MOTO,MASCULINO,67,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2016-0102,1,23,AVENIDA,"PERON, EVA AV.",-58.50011639,-34.67316502,CARGAS,2016,8,10,CONDUCTOR,MOTO,MASCULINO,29,Villa Lugano,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2016-0104,1,21,AVENIDA,ZINNY,-58.46635001,-34.65624369,PASAJEROS,2016,8,14,CONDUCTOR,MOTO,MASCULINO,21,Parque Avellaneda,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2016-0105,1,0,AVENIDA,"LACROZE, FEDERICO AV.",-58.45343236,-34.58435809,PASAJEROS,2016,8,17,PEATON,PEATON,MASCULINO,19,Chacarita,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2016-0106,1,21,AVENIDA,"PELLEGRINI, CARLOS",-58.38090932,-34.58927731,PASAJEROS,2016,8,19,PEATON,PEATON,MASCULINO,38,Retiro,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2016-0107,1,8,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.37157668,-34.65429986,AUTO,2016,8,20,CONDUCTOR,MOTO,MASCULINO,21,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2016-0109,1,5,AUTOPISTA,AUTOPISTA PERITO MORENO,-58.52280139,-34.63659934,OBJETO FIJO,2016,8,24,CONDUCTOR,AUTO,FEMENINO,53,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2016-0110,1,20,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.51232237,-34.65903530,AUTO,2016,8,24,PEATON,PEATON,MASCULINO,57,Naon,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2016-0111,1,9,AUTOPISTA,LUGONES,-58.47461905,-34.57663634,CARGAS,2016,8,25,CONDUCTOR,MOTO,MASCULINO,27,Villa Ortúzar,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2016-0112,1,4,AUTOPISTA,AUTOPISTA 25 DE MAYO,-58.38268809,-34.62282019,OBJETO FIJO,2016,8,27,CONDUCTOR,MOTO,MASCULINO,24,Constitución,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2016-0113,1,16,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.49603546,-34.64564271,PASAJEROS,2016,8,27,PEATON,PEATON,FEMENINO,60,Mataderos,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2016-0114,1,11,CALLE,"SALGUERO, JERONIMO",-58.41848605,-34.59394733,CARGAS,2016,8,31,CICLISTA,BICICLETA,FEMENINO,55,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2016-0115,1,11,CALLE,ARIAS,-58.48935041,-34.54917673,CARGAS,2016,9,2,CONDUCTOR,MOTO,MASCULINO,42,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2016-0116,1,20,AVENIDA,27 DE FEBRERO AV.,-58.44451316,-34.68475866,AUTO,2016,9,2,CONDUCTOR,MOTO,MASCULINO,30,Villa Riachuelo,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2016-0117,1,15,AVENIDA,DEL LIBERTADOR AV.,-58.39936478,-34.58271474,AUTO,2016,9,3,CONDUCTOR,AUTO,MASCULINO,43,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2016-0118,1,3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.37936704,-34.62694503,AUTO,2016,9,4,CONDUCTOR,AUTO,MASCULINO,27,Constitución,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2016-0119,1,6,AVENIDA,"LARRALDE, CRISOLOGO AV.",-58.49659234,-34.56353635,AUTO,2016,9,4,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,42,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2016-0122,1,7,AVENIDA,"PERON, EVA AV.",-58.47256391,-34.65194557,PASAJEROS,2016,9,13,CICLISTA,BICICLETA,MASCULINO,49,Parque Avellaneda,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2016-0123,1,9,AVENIDA,ASAMBLEA AV.,-58.45130953,-34.64053676,AUTO,2016,9,14,CONDUCTOR,MOTO,FEMENINO,58,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2016-0124,1,15,AVENIDA,RIVADAVIA AV.,-58.46271207,-34.62884871,PASAJEROS,2016,9,16,PEATON,PEATON,MASCULINO,67,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2016-0125,1,12,AUTOPISTA,AUTOPISTA PERITO MORENO,-58.49020869,-34.64243791,MOTO,2016,9,17,CONDUCTOR,MOTO,MASCULINO,30,Villa Luro,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2016-0126,2,22,CALLE,IRIGOYEN,-58.52572109,-34.62125906,CARGAS,2016,9,18,CONDUCTOR,AUTO,MASCULINO,37,Villa Real,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2016-0126,2,22,CALLE,IRIGOYEN,-58.52572109,-34.62125906,CARGAS,2016,9,18,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,60,Villa Real,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2016-0127,1,10,AVENIDA,"ACOSTA, MARIANO",-58.44094791,-34.66677111,PASAJEROS,2016,9,24,PEATON,PEATON,MASCULINO,50,Villa Soldati,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2016-0128,1,11,AVENIDA,CASTRO,-58.41914024,-34.63053890,PASAJEROS,2016,10,2,PEATON,PEATON,FEMENINO,81,Boedo,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2016-0130,1,12,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.37910942,-34.62764717,CARGAS,2016,10,4,CONDUCTOR,MOTO,MASCULINO,29,Constitución,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2016-0131,1,19,CALLE,MIRAVE,-58.39871183,-34.64539318,AUTO,2016,10,9,PEATON,PEATON,MASCULINO,35,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2016-0132,1,2,AVENIDA,SAN JUAN AV.,-58.41036975,-34.62477021,PASAJEROS,2016,10,10,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,30,San Cristóbal,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2016-0133,1,0,AVENIDA,LAS HERAS GENERAL AV.,-58.40204698,-34.58342690,AUTO,2016,10,14,CONDUCTOR,MOTO,MASCULINO,41,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2016-0134,1,5,AVENIDA,PIEDRA BUENA AV.,-58.48935287,-34.67648597,OBJETO FIJO,2016,10,23,CONDUCTOR,MOTO,MASCULINO,25,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2016-0135,1,5,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",-58.42260225,-34.56403694,AUTO,2016,10,24,PEATON,PEATON,MASCULINO,29,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2016-0137,1,0,AVENIDA,SAN MARTIN AV.,-58.51537091,-34.59035925,MOTO,2016,10,25,CONDUCTOR,MOTO,MASCULINO,30,Villa Devoto,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2016-0138,1,20,AVENIDA,CABILDO AV.,-58.45909670,-34.55922742,CARGAS,2016,10,27,CICLISTA,BICICLETA,FEMENINO,33,Belgrano,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2016-0139,1,23,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",-58.42008769,-34.56539579,MOTO,2016,10,28,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,35,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2016-0140,1,2,AVENIDA,JURAMENTO AV.,-58.45566399,-34.56147293,PASAJEROS,2016,10,31,PASAJERO_ACOMPAÑANTE,PASAJEROS,MASCULINO,20,Belgrano,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2016-0142,1,23,AVENIDA,DEL LIBERTADOR AV.,-58.37533517,-34.59276462,PASAJEROS,2016,11,5,CONDUCTOR,MOTO,MASCULINO,46,Retiro,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2016-0143,1,4,AVENIDA,27 DE FEBRERO AV.,-58.44451316,-34.68475866,AUTO,2016,11,6,CONDUCTOR,MOTO,MASCULINO,35,Villa Riachuelo,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2016-0144,1,12,AVENIDA,"BROWN, ALTE. AV.",-58.35975012,-34.63343907,PASAJEROS,2016,11,7,PEATON,PEATON,MASCULINO,83,La Boca,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2016-0145,1,20,AVENIDA,DEL LIBERTADOR AV.,-58.44523595,-34.55953855,AUTO,2016,11,7,CONDUCTOR,MOTO,MASCULINO,39,Belgrano,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2016-0146,1,20,AVENIDA,PICHINCHA AV.,-58.39626094,-34.63036565,PASAJEROS,2016,11,9,PEATON,PEATON,FEMENINO,29,Parque Patricios,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2016-0147,1,21,AVENIDA,INDEPENDENCIA AV.,-58.38896772,-34.61799615,PASAJEROS,2016,11,16,PASAJERO_ACOMPAÑANTE,MOVIL,MASCULINO,55,Constitución,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2016-0148,1,22,AVENIDA,GARMENDIA AV.,-58.46536113,-34.59484504,MOTO,2016,11,16,CONDUCTOR,MOTO,MASCULINO,42,La Paternal,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2016-0150,1,18,AVENIDA,"ALCORTA, AMANCIO AV.",-58.40879146,-34.65273216,CARGAS,2016,11,18,PASAJERO_ACOMPAÑANTE,CARGAS,MASCULINO,41,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2016-0152,1,21,AVENIDA,"MORENO, PERITO AV.",-58.46451841,-34.64991946,AUTO,2016,11,23,CONDUCTOR,MOTO,MASCULINO,42,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2016-0153,1,15,AVENIDA,ARAOZ,-58.42917090,-34.59485488,MOTO,2016,11,25,PEATON,PEATON,FEMENINO,83,Villa Crespo,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2016-0154,1,14,GRAL PAZ,"PAZ, GRAL. AV.",-58.49007772,-34.68251141,MOTO,2016,11,26,CONDUCTOR,MOTO,MASCULINO,38,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2016-0155,1,16,CALLE,MADERO,-58.52756365,-34.62772274,AUTO,2016,11,26,PEATON,PEATON,FEMENINO,29,Versalles,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2016-0156,1,19,AVENIDA,INDEPENDENCIA AV.,-58.40638983,-34.61943202,PASAJEROS,2016,11,26,CONDUCTOR,MOTO,MASCULINO,23,San Cristóbal,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2016-0157,1,6,AVENIDA,"JUSTO, JUAN B. AV.",-58.47576807,-34.61740997,MOTO,2016,12,3,CONDUCTOR,MOTO,MASCULINO,23,Villa Santa Rita,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2016-0159,1,7,AVENIDA,27 DE FEBRERO AV.,-58.44451316,-34.68475866,AUTO,2016,12,4,CONDUCTOR,AUTO,MASCULINO,23,Villa Riachuelo,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2016-0160,1,5,AUTOPISTA,AUTOPISTA PERITO MORENO,-58.51927194,-34.63635787,OBJETO FIJO,2016,12,6,CONDUCTOR,CARGAS,MASCULINO,29,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2016-0161,1,7,AVENIDA,SANTA FE AV.,-58.42525456,-34.57866344,PASAJEROS,2016,12,6,PEATON,PEATON,MASCULINO,50,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2016-0162,1,5,AVENIDA,"LACROZE, FEDERICO AV.",-58.45396573,-34.58518167,AUTO,2016,12,7,PEATON,PEATON,MASCULINO,38,Chacarita,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2016-0164,1,6,AVENIDA,LA PLATA AV.,-58.42323628,-34.64119105,AUTO,2016,12,11,CONDUCTOR,AUTO,MASCULINO,29,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2016-0165,1,8,AVENIDA,"GARCIA, MARTIN AV.",-58.36926144,-34.62841919,PASAJEROS,2016,12,12,CICLISTA,BICICLETA,MASCULINO,37,La Boca,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2016-0168,1,10,AVENIDA,LA PLATA AV.,-58.42323628,-34.64119105,AUTO,2016,12,13,CONDUCTOR,MOTO,MASCULINO,43,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2016-0169,1,15,AVENIDA,NU?EZ,-58.47935434,-34.55676497,PASAJEROS,2016,12,15,CONDUCTOR,MOTO,MASCULINO,24,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2016-0170,1,17,GRAL PAZ,"PAZ, GRAL. AV.",-58.50598256,-34.56379980,AUTO,2016,12,19,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2016-0171,1,19,AUTOPISTA,"HUERGO, ING. AV.",-58.36607137,-34.62150748,MOTO,2016,12,25,CONDUCTOR,MOTO,MASCULINO,42,Puerto Madero,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2016-0172,1,8,AVENIDA,"GARAY, JUAN DE AV.",-58.41918902,-34.63174259,CARGAS,2016,12,26,CONDUCTOR,MOTO,MASCULINO,38,Boedo,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2016-0173,1,19,AVENIDA,DIRECTORIO AV.,-58.46749188,-34.63551751,CARGAS,2016,12,26,CONDUCTOR,MOTO,MASCULINO,35,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2016-0175,1,8,CALLE,"FALCON, RAMON L.,CNEL.",-58.46064174,-34.62960517,BICICLETA,2016,12,27,PEATON,PEATON,FEMENINO,42,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
